Time,Time Delta,oa_temp,ef4cmd,ef4opr,filter,freeze,humvalve,hwrtemp,hwvalve,outair,outaircmd,preheatintemp,preheatouttemp,preheattemp,preheatvalve,satemp,sfancmd,sfanopr,sfanstatic,sfansuc,sfanvfd,smoke,spacehumid,spacetemp,supplyhumid,vfdalarm,cwrtemp,cwvalve,face,rm433cwrtemp,rm433cwvalve,rm433temp,rm433tempalarm,rm609cwrtemp,rm609cwvalve,rm609temp,cfclevel,chillercmd,comp1oper,comp2oper,cwstemp,highsidepress,isovalves,lowsidepress,pump3cmd,pump3oper,mainchillercmd,pump5cmd,pump5oper,hhwsetpoint,hwstemp,oatmanadj,pump1acmd,pump1aoper,pump1bcmd,pump1boper,pump4cmd,pump4oper,steamvalve,valveposition,entrancelights,flr3lights,flr4lights,flr4temp,flr5lights,flr6lights,flr6temp,instrumentair,toiletexcmd,toiletexopr,pump6cmd,pump6oper,pump2cmd,pump2oper
2017-03-14 10:05:07.490524,154.784827,20.89,On,On,Off,Normal,0.00,139.48,52.43,Open,Open,29.61,29.97,49.44,100.00,64.02,On,On,On,On,80.0,On,15.75,66.28,7.30,On,249.45,0.00,54.09,61.78,0.00,68.43,Normal,59.92,16.65,71.98,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.42,20.99,On,On,On,On,Off,Off,29.47,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:10.408767,157.70307,20.89,On,On,Off,Normal,0.00,139.48,52.43,Open,Open,29.61,29.97,49.44,100.00,64.02,On,On,On,On,80.0,On,15.75,66.28,7.30,On,249.45,0.00,54.09,61.78,0.00,68.43,Normal,59.92,16.65,71.98,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.42,20.99,On,On,On,On,Off,Off,29.47,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:13.397649,160.691952,20.89,On,On,Off,Normal,0.00,139.48,52.43,Open,Open,29.61,29.97,49.44,100.00,64.02,On,On,On,On,80.0,On,15.75,67.79,7.30,On,249.45,0.00,54.09,61.78,0.00,68.43,Normal,59.73,16.65,71.72,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.42,20.99,On,On,On,On,Off,Off,29.47,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:16.287141,163.581444,20.89,On,On,Off,Normal,0.00,139.48,52.43,Open,Open,29.61,29.97,49.44,100.00,64.02,On,On,On,On,80.0,On,15.75,67.79,7.30,On,249.45,0.00,54.09,61.78,0.00,68.43,Normal,59.73,15.44,71.72,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.42,20.89,On,On,On,On,Off,Off,29.47,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:19.458150,166.752453,20.89,On,On,Off,Normal,0.00,139.48,52.79,Open,Open,29.61,29.97,49.87,100.00,64.14,On,On,On,On,80.0,On,15.79,67.79,7.25,On,249.45,0.00,54.19,61.61,0.00,68.46,Normal,59.73,15.44,71.72,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.42,20.89,On,On,On,On,Off,Off,29.47,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:22.321336,169.615639,20.89,On,On,Off,Normal,0.00,139.48,52.79,Open,Open,29.61,29.97,49.87,100.00,64.14,On,On,On,On,80.0,On,15.79,67.79,7.25,On,249.45,0.00,54.19,61.61,0.00,68.46,Normal,59.73,15.44,71.72,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.42,20.89,On,On,On,On,Off,Off,29.47,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:25.373509,172.668812,20.89,On,On,Off,Normal,0.00,139.12,52.79,Open,Open,29.61,29.97,49.87,100.00,64.14,On,On,On,On,80.0,On,15.79,67.79,7.25,On,249.45,0.00,54.19,61.61,0.00,68.46,Normal,59.73,15.44,71.72,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.34,20.89,On,On,On,On,Off,Off,30.14,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:28.191393,175.485696,20.89,On,On,Off,Normal,0.00,139.12,52.79,Open,Open,29.61,29.97,49.87,100.00,64.14,On,On,On,On,80.0,On,15.79,67.79,7.25,On,249.45,0.00,54.19,61.61,0.00,68.46,Normal,59.73,15.44,71.72,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.34,20.89,On,On,On,On,Off,Off,30.14,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:31.186494,178.480797,20.89,On,On,Off,Normal,0.00,139.12,52.62,Open,Open,29.61,29.97,49.87,100.00,64.14,On,On,On,On,80.0,On,15.72,67.79,7.25,On,249.45,0.00,54.43,61.61,0.00,68.46,Normal,59.90,11.25,71.92,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.34,20.89,On,On,On,On,Off,Off,30.14,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:34.132704,181.427007,20.89,On,On,Off,Normal,0.00,139.12,52.62,Open,Open,29.61,29.97,49.92,100.00,64.35,On,On,On,On,80.0,On,15.72,67.79,7.20,On,249.45,0.00,54.43,61.63,0.00,68.46,Normal,59.90,11.25,71.92,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.34,20.89,On,On,On,On,Off,Off,30.14,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:37.036661,184.330964,20.89,On,On,Off,Normal,0.00,139.12,52.62,Open,Open,29.61,29.97,49.92,100.00,64.35,On,On,On,On,80.0,On,15.72,68.21,7.20,On,249.45,0.00,54.43,61.63,0.00,68.46,Normal,59.90,11.25,71.92,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.34,20.89,On,On,On,On,Off,Off,30.14,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:40.039989,187.334292,20.89,On,On,Off,Normal,0.00,139.12,52.62,Open,Open,29.61,29.97,49.92,100.00,64.35,On,On,On,On,80.0,On,15.72,68.21,7.20,On,249.45,0.00,54.43,61.63,0.00,68.46,Normal,59.90,11.25,71.92,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.34,20.89,On,On,On,On,Off,Off,30.14,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:43.040057,190.33436,20.89,On,On,Off,Normal,0.00,138.92,52.62,Open,Open,29.61,29.97,49.92,100.00,64.35,On,On,On,On,80.0,On,15.72,65.94,7.20,On,249.45,0.00,54.43,61.63,0.00,68.46,Normal,59.90,11.25,71.92,0.0,On,Off,Off,77.43,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.46,20.89,On,On,On,On,Off,Off,30.54,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:45.755481,193.049784,20.89,On,On,Off,Normal,0.00,138.92,52.62,Open,Open,29.61,29.97,49.92,100.00,64.35,On,On,On,On,80.0,On,15.72,65.94,7.20,On,249.45,0.00,54.43,61.63,0.00,68.46,Normal,59.90,11.25,71.92,0.0,On,Off,Off,77.43,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.46,20.89,On,On,On,On,Off,Off,30.54,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:48.713935,196.008238,20.89,On,On,Off,Normal,0.00,138.92,52.62,Open,Open,29.61,29.97,49.92,100.00,64.35,On,On,On,On,80.0,On,15.69,65.94,7.20,On,249.45,0.00,54.43,61.63,0.00,68.46,Normal,59.85,9.27,71.89,0.0,On,Off,Off,77.43,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.46,20.89,On,On,On,On,Off,Off,30.54,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:51.707788,199.002091,20.89,On,On,Off,Normal,0.00,138.92,52.21,Open,Open,29.61,29.97,49.80,100.00,64.29,On,On,On,On,80.0,On,15.69,65.94,7.40,On,249.45,0.00,54.57,61.75,0.00,68.40,Normal,59.85,9.27,71.89,0.0,On,Off,Off,77.43,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.46,20.89,On,On,On,On,Off,Off,30.54,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:54.673585,201.967888,20.89,On,On,Off,Normal,0.00,138.92,52.21,Open,Open,29.61,29.97,49.80,100.00,64.29,On,On,On,On,80.0,On,15.69,65.94,7.40,On,249.45,0.00,54.57,61.75,0.00,68.40,Normal,59.85,9.27,71.89,0.0,On,Off,Off,77.43,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.46,20.89,On,On,On,On,Off,Off,30.54,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:57.546661,204.840964,20.89,On,On,Off,Normal,0.00,138.82,52.21,Open,Open,29.61,29.97,49.80,100.00,64.29,On,On,On,On,80.0,On,15.69,65.94,7.40,On,249.45,0.00,54.57,61.75,0.00,68.40,Normal,59.85,9.27,71.89,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.58,20.89,On,On,On,On,Off,Off,30.87,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:06:00.517581,207.811884,20.89,On,On,Off,Normal,0.00,138.82,52.21,Open,Open,29.61,29.97,49.80,100.00,64.29,On,On,On,On,80.0,On,15.69,66.47,7.40,On,249.45,0.00,54.57,61.75,0.00,68.40,Normal,59.85,9.27,71.89,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.58,20.89,On,On,On,On,Off,Off,30.87,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:06:03.589638,210.883941,20.89,On,On,Off,Normal,0.00,138.82,52.21,Open,Open,29.61,29.97,49.80,100.00,64.29,On,On,On,On,80.0,On,15.69,66.47,7.40,On,249.45,0.00,54.57,61.75,0.00,68.40,Normal,59.84,9.27,71.76,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.58,20.89,On,On,On,On,Off,Off,30.87,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:06:06.567302,213.861605,20.89,On,On,Off,Normal,0.00,138.82,52.21,Open,Open,29.61,29.97,49.54,100.00,63.64,On,On,On,On,80.0,On,15.70,66.47,7.24,On,249.45,0.00,54.57,61.31,0.00,68.48,Normal,59.84,8.10,71.76,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.58,20.89,On,On,On,On,Off,Off,30.87,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:06:09.528744,216.823047,20.89,On,On,Off,Normal,0.00,138.82,51.86,Open,Open,29.61,29.97,49.54,100.00,63.64,On,On,On,On,80.0,On,15.70,66.47,7.24,On,249.45,0.00,54.21,61.31,0.00,68.48,Normal,59.84,8.10,71.76,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.58,20.89,On,On,On,On,Off,Off,30.87,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:06:12.607388,219.901691,20.89,On,On,Off,Normal,0.00,138.73,51.86,Open,Open,29.61,29.97,49.54,100.00,63.64,On,On,On,On,80.0,On,15.70,66.82,7.24,On,249.45,0.00,54.21,61.31,0.00,68.48,Normal,59.84,8.10,71.76,0.0,On,Off,Off,77.47,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.66,20.89,On,On,On,On,Off,Off,31.24,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:06:15.408646,222.702949,20.89,On,On,Off,Normal,0.00,138.73,51.86,Open,Open,29.61,29.97,49.54,100.00,63.64,On,On,On,On,80.0,On,15.70,66.82,7.24,On,249.45,0.00,54.21,61.31,0.00,68.48,Normal,59.84,8.10,71.76,0.0,On,Off,Off,77.47,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.66,20.89,On,On,On,On,Off,Off,31.24,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:06:54.176945,0.0,20.99,On,On,Off,Normal,0.00,138.73,51.14,Open,Open,29.61,29.97,49.31,100.00,64.92,On,On,On,On,80.0,On,15.74,65.19,7.13,On,249.45,0.00,53.81,61.70,0.00,68.42,Normal,59.87,7.03,71.93,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.71,20.99,On,On,On,On,Off,Off,32.18,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:06:57.341614,3.164669,20.99,On,On,Off,Normal,0.00,138.73,51.14,Open,Open,29.61,29.97,49.31,100.00,64.92,On,On,On,On,80.0,On,15.74,65.19,7.13,On,249.45,0.00,53.81,61.70,0.00,68.42,Normal,59.87,10.75,71.93,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.71,20.99,On,On,On,On,Off,Off,32.18,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:00.368755,6.19181,20.99,On,On,Off,Normal,0.00,138.73,51.14,Open,Open,29.61,29.97,49.31,100.00,64.92,On,On,On,On,80.0,On,15.76,65.19,7.13,On,249.45,0.00,53.81,61.70,0.00,68.42,Normal,59.87,10.75,71.93,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,147.23,141.71,20.99,On,On,On,On,Off,Off,32.18,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:03.289683,9.113738,20.99,On,On,Off,Normal,0.00,138.73,50.96,Open,Open,29.61,29.97,49.31,100.00,64.92,On,On,On,On,80.0,On,15.76,65.19,7.13,On,249.45,0.00,54.03,61.70,0.00,68.42,Normal,59.87,10.75,71.93,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.87,20.99,On,On,On,On,Off,Off,32.11,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:06.391363,12.214418,20.99,On,On,Off,Normal,0.00,138.73,50.96,Open,Open,29.61,29.97,49.65,100.00,64.97,On,On,On,On,80.0,On,15.76,66.77,7.21,On,249.45,0.00,54.03,61.68,0.00,68.45,Normal,59.87,10.75,71.93,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.87,20.99,On,On,On,On,Off,Off,32.11,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:09.449393,15.272448,20.99,On,On,Off,Normal,0.00,138.73,50.96,Open,Open,29.61,29.97,49.65,100.00,64.97,On,On,On,On,80.0,On,15.76,66.77,7.21,On,249.45,0.00,54.03,61.68,0.00,68.45,Normal,59.87,10.75,71.93,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.87,20.99,On,On,On,On,Off,Off,32.11,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:12.285514,18.108569,20.99,On,On,Off,Normal,0.00,138.73,50.96,Open,Open,29.61,29.97,49.65,100.00,64.97,On,On,On,On,80.0,On,15.76,66.77,7.21,On,249.45,0.00,54.03,61.68,0.00,68.45,Normal,59.84,10.75,71.85,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.87,20.99,On,On,On,On,Off,Off,32.11,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:15.052516,20.875571,20.99,On,On,Off,Normal,0.00,138.73,50.96,Open,Open,29.61,29.97,49.65,100.00,64.97,On,On,On,On,80.0,On,15.76,66.77,7.21,On,249.45,0.00,54.03,61.68,0.00,68.45,Normal,59.84,9.20,71.85,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.87,20.99,On,On,On,On,Off,Off,32.11,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:17.899406,23.723463,20.99,On,On,Off,Normal,0.00,138.73,50.96,Open,Open,29.61,29.97,49.65,100.00,64.97,On,On,On,On,80.0,On,15.76,66.77,7.21,On,249.45,0.00,54.03,61.68,0.00,68.45,Normal,59.84,9.20,71.85,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.87,20.99,On,On,On,On,Off,Off,32.11,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:20.971928,26.794983,20.99,On,On,Off,Normal,0.00,138.73,50.96,Open,Open,29.61,29.97,49.65,100.00,64.97,On,On,On,On,80.0,On,15.76,65.15,7.21,On,249.45,0.00,54.03,61.68,0.00,68.45,Normal,59.84,9.20,71.85,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.95,20.99,On,On,On,On,Off,Off,32.43,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:23.713201,29.536256,20.99,On,On,Off,Normal,0.00,138.73,50.96,Open,Open,29.61,29.97,49.65,100.00,64.97,On,On,On,On,80.0,On,15.76,65.15,7.21,On,249.45,0.00,54.03,61.68,0.00,68.45,Normal,59.84,9.20,71.85,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.95,20.99,On,On,On,On,Off,Off,32.43,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:26.603827,32.426882,20.99,On,On,Off,Normal,0.00,138.73,50.87,Open,Open,29.61,29.97,49.75,100.00,64.95,On,On,On,On,80.0,On,15.73,65.15,7.29,On,249.45,0.00,53.81,61.85,0.00,68.48,Normal,59.76,5.66,71.84,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.95,20.99,On,On,On,On,Off,Off,32.43,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:29.506804,35.329859,21.09,On,On,Off,Normal,0.00,138.73,50.87,Open,Open,29.61,29.97,49.75,100.00,64.95,On,On,On,On,80.0,On,15.73,65.15,7.29,On,249.45,0.00,53.81,61.85,0.00,68.48,Normal,59.76,5.66,71.84,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.95,20.99,On,On,On,On,Off,Off,32.43,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:35.517046,41.340101,21.09,On,On,Off,Normal,0.00,138.73,50.87,Open,Open,29.61,29.97,49.75,100.00,64.95,On,On,On,On,80.0,On,15.73,65.15,7.29,On,249.45,0.00,53.81,61.85,0.00,68.48,Normal,59.76,5.66,71.84,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,141.95,20.99,On,On,On,On,Off,Off,32.43,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:38.354379,44.177434,21.09,On,On,Off,Normal,0.00,138.73,50.87,Open,Open,29.61,29.97,49.75,100.00,64.95,On,On,On,On,80.0,On,15.73,65.15,7.29,On,249.45,0.00,53.81,61.85,0.00,68.48,Normal,59.76,5.66,71.84,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,142.06,20.99,On,On,On,On,Off,Off,32.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:41.354550,47.177605,21.09,On,On,Off,Normal,0.00,138.73,50.87,Open,Open,29.61,29.97,49.75,100.00,64.95,On,On,On,On,80.0,On,15.73,67.75,7.29,On,249.45,0.00,53.81,61.85,0.00,68.48,Normal,59.76,5.66,71.84,0.0,On,Off,Off,77.48,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,142.06,20.99,On,On,On,On,Off,Off,32.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:44.330551,50.153606,21.09,On,On,Off,Normal,0.00,138.73,50.87,Open,Open,29.61,29.97,49.75,100.00,64.95,On,On,On,On,80.0,On,15.73,67.75,7.29,On,249.45,0.00,53.81,61.85,0.00,68.48,Normal,59.76,5.66,71.84,0.0,On,Off,Off,77.48,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,142.06,21.09,On,On,On,On,Off,Off,32.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:47.186909,53.009964,21.09,On,On,Off,Normal,0.00,138.73,50.78,Open,Open,29.61,29.97,49.76,100.00,65.08,On,On,On,On,80.0,On,15.75,67.75,7.17,On,249.45,0.00,53.97,61.78,0.00,68.48,Normal,59.75,6.01,71.89,0.0,On,Off,Off,77.48,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,142.06,21.09,On,On,On,On,Off,Off,32.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:50.261252,56.084307,21.09,On,On,Off,Normal,0.00,138.73,50.78,Open,Open,29.61,29.97,49.76,100.00,65.08,On,On,On,On,80.0,On,15.75,67.75,7.17,On,249.45,0.00,53.97,61.78,0.00,68.48,Normal,59.75,6.01,71.89,0.0,On,Off,Off,77.48,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,142.06,21.09,On,On,On,On,Off,Off,32.70,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:53.157345,58.9804,21.09,On,On,Off,Normal,0.00,138.73,50.78,Open,Open,29.61,29.97,49.76,100.00,65.08,On,On,On,On,80.0,On,15.75,67.75,7.17,On,249.45,0.00,53.97,61.78,0.00,68.48,Normal,59.75,6.01,71.89,0.0,On,Off,Off,77.48,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,142.21,21.09,On,On,On,On,Off,Off,32.91,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:56.113613,61.936668,21.09,On,On,Off,Normal,0.00,138.73,50.78,Open,Open,29.61,29.97,49.76,100.00,65.08,On,On,On,On,80.0,On,15.75,67.75,7.17,On,249.45,0.00,53.97,61.78,0.00,68.48,Normal,59.75,6.01,71.89,0.0,On,Off,Off,77.45,223.2,Secondary,209.8,On,On,Off,Off,Off,147.09,142.21,21.09,On,On,On,On,Off,Off,32.91,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:07:59.315411,65.138466,21.09,On,On,Off,Normal,0.00,138.73,50.78,Open,Open,29.61,29.97,49.76,100.00,65.08,On,On,On,On,80.0,On,15.75,67.80,7.17,On,249.45,0.00,53.97,61.78,0.00,68.48,Normal,59.75,6.01,71.89,0.0,On,Off,Off,77.45,223.1,Secondary,209.8,On,On,Off,Off,Off,147.09,142.21,21.09,On,On,On,On,Off,Off,32.91,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:08:02.070758,67.893813,21.09,On,On,Off,Normal,0.00,138.73,50.78,Open,Open,29.61,29.97,49.76,100.00,65.08,On,On,On,On,80.0,On,15.76,67.80,7.17,On,249.45,0.00,53.97,61.78,0.00,68.48,Normal,59.75,6.01,71.89,0.0,On,Off,Off,77.45,223.1,Secondary,209.8,On,On,Off,Off,Off,147.09,142.21,21.09,On,On,On,On,Off,Off,32.91,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:08:04.919211,70.742266,21.09,On,On,Off,Normal,0.00,138.73,50.74,Open,Open,29.61,29.97,49.50,100.00,65.09,On,On,On,On,80.0,On,15.76,67.80,7.27,On,249.45,0.00,53.50,61.65,0.00,68.47,Normal,59.82,6.26,71.76,0.0,On,Off,Off,77.45,223.1,Secondary,209.8,On,On,Off,Off,Off,147.09,142.21,21.09,On,On,On,On,Off,Off,32.91,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:08:07.796475,73.61953,21.09,On,On,Off,Normal,0.00,138.73,50.74,Open,Open,29.61,29.97,49.50,100.00,65.09,On,On,On,On,80.0,On,15.76,67.80,7.27,On,249.45,0.00,53.50,61.65,0.00,68.47,Normal,59.82,6.26,71.76,0.0,On,Off,Off,77.45,223.1,Secondary,209.8,On,On,Off,Off,Off,147.09,142.21,21.09,On,On,On,On,Off,Off,32.91,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
