Time,Time Delta,n_flow,s_flow,e_flow,w_flow,c_flow,b_flow
18:44.0,18367.685,4546.0,4482.0,6712.0,4281.0,3768.0,4484.0
20:47.3,18491.03405,4466.0,4403.0,6711.0,4132.0,3781.0,4444.0
23:00.0,18623.76564,4460.0,4320.0,6728.0,4235.0,3765.0,4379.0
25:04.0,18747.71173,4433.0,4258.0,6736.0,4164.0,3766.0,4252.0
27:26.0,18889.68985,4348.0,4236.0,6480.0,4115.0,3766.0,4282.0
29:28.4,19012.14986,4256.0,4260.0,6376.0,3885.0,3755.0,4258.0
31:37.9,19141.57626,4305.0,4165.0,6525.0,3906.0,3735.0,4229.0
33:41.4,19265.14733,4219.0,4170.0,6339.0,3866.0,3725.0,4185.0
35:48.4,19392.10259,4148.0,4256.0,6472.0,3852.0,3721.0,4194.0
37:57.6,19521.35398,4122.0,4135.0,6492.0,3951.0,3712.0,4255.0
40:09.8,19653.56354,4047.0,4054.0,6489.0,3972.0,3720.0,4164.0
42:18.0,19781.75888,4056.0,3999.0,6239.0,3822.0,3720.0,4153.0
44:26.0,19909.7262,4041.0,3967.0,6289.0,3695.0,3736.0,4155.0
46:37.2,20040.9307,3994.0,3919.0,6243.0,3734.0,3733.0,4148.0
48:42.6,20166.30487,3851.0,3984.0,6123.0,3715.0,3721.0,4195.0
50:53.9,20297.65238,3823.0,3941.0,6129.0,3714.0,3691.0,4143.0
53:05.9,20429.59493,3817.0,3903.0,6073.0,3778.0,3702.0,4112.0
55:10.6,20554.32306,3835.0,3942.0,6003.0,3815.0,3705.0,4075.0
57:20.6,20684.3515,3797.0,3905.0,6024.0,3674.0,3688.0,4077.0
59:48.1,20831.78293,3827.0,3869.0,5985.0,3712.0,3686.0,4078.0
01:53.0,20956.73108,3751.0,3850.0,6063.0,3737.0,3682.0,4071.0
04:06.0,21089.75169,3655.0,3843.0,5974.0,3703.0,3671.0,4071.0
06:32.5,21236.24007,3699.0,3902.0,5909.0,3672.0,3686.0,4080.0
08:52.5,21376.2692,3629.0,3867.0,5898.0,3700.0,3696.0,4080.0
11:12.5,21516.1892,3586.0,3849.0,5848.0,3638.0,3692.0,3999.0
13:32.6,21656.29022,3597.0,3835.0,5873.0,3649.0,3685.0,4024.0
16:22.6,21826.33094,3590.0,3836.0,5780.0,3715.0,3701.0,4029.0
18:32.5,21956.20037,3553.0,3826.0,5844.0,3730.0,3676.0,3948.0
20:37.5,22081.25752,3465.0,3843.0,5846.0,3649.0,3677.0,3975.0
22:41.5,22205.23861,3457.0,3771.0,5831.0,3614.0,3679.0,4030.0
25:02.5,22346.21268,3442.0,3799.0,5769.0,3598.0,3675.0,3922.0
27:12.7,22476.44513,3474.0,3778.0,5721.0,3599.0,3682.0,4010.0
29:32.6,22616.31113,3331.0,3780.0,5750.0,3589.0,3671.0,4041.0
31:37.5,22741.25827,3362.0,3759.0,5729.0,3587.0,3660.0,4037.0
33:40.9,22864.66533,3392.0,3766.0,5739.0,3587.0,3656.0,3957.0
35:44.5,22988.2544,3406.0,3761.0,5673.0,3579.0,3670.0,4054.0
38:36.0,23159.73121,3379.0,3720.0,5579.0,3622.0,3661.0,4032.0
40:57.6,23301.29431,3319.0,3684.0,5470.0,3624.0,3672.0,4020.0
43:02.6,23426.28745,3300.0,3705.0,5649.0,3772.0,3652.0,4023.0
45:07.7,23551.38061,3210.0,3708.0,5656.0,3771.0,3657.0,4026.0
47:12.8,23676.49977,3242.0,3683.0,5681.0,3780.0,3656.0,4005.0
49:17.6,23801.36791,3336.0,3761.0,5577.0,3811.0,3652.0,4055.0
51:22.6,23926.30605,3317.0,3778.0,5565.0,3687.0,3644.0,3905.0
53:42.6,24066.27606,3236.0,3827.0,5569.0,3601.0,3659.0,4060.0
55:47.8,24191.49722,3178.0,3750.0,5516.0,3630.0,3656.0,4000.0
57:52.5,24316.24736,3149.0,3865.0,5518.0,3618.0,3647.0,3974.0
59:57.5,24441.25551,3232.0,3854.0,5504.0,3617.0,3648.0,3973.0
02:02.5,24566.23266,3224.0,3813.0,5580.0,3475.0,3645.0,4056.0
04:22.6,24706.28367,3094.0,3832.0,5588.0,3693.0,3638.0,4044.0
06:27.5,24831.26381,3074.0,3894.0,5552.0,3610.0,3639.0,4016.0
08:31.1,24954.85997,3061.0,3859.0,5585.0,3485.0,3649.0,4003.0
10:37.5,25081.2332,3050.0,3858.0,5601.0,3554.0,3655.0,4027.0
12:40.1,25203.82421,3130.0,3775.0,5587.0,3541.0,3650.0,4058.0
14:52.6,25336.32379,3139.0,3892.0,5601.0,3561.0,3654.0,4039.0
17:12.7,25476.4608,3125.0,3845.0,5557.0,3573.0,3668.0,4049.0
19:32.9,25616.64182,3099.0,3851.0,5602.0,3610.0,3660.0,4022.0
22:07.6,25771.33667,3023.0,3928.0,5561.0,3799.0,3653.0,4046.0
24:12.6,25896.35082,3051.0,3903.0,5626.0,3703.0,3637.0,4052.0
26:17.7,26021.39097,3080.0,3966.0,5668.0,3642.0,3639.0,4072.0
28:21.5,26145.23205,3143.0,3939.0,5644.0,3610.0,3644.0,4064.0
30:42.6,26286.36312,3050.0,3920.0,5626.0,3588.0,3653.0,4110.0
33:02.7,26426.38113,3028.0,3953.0,5619.0,3600.0,3659.0,4078.0
35:22.6,26566.32314,3000.0,3952.0,5641.0,3578.0,3648.0,4066.0
37:42.6,26706.30114,3172.0,3870.0,5484.0,3326.0,3661.0,4072.0
40:23.9,26867.58837,3285.0,3874.0,5583.0,3743.0,3644.0,4076.0
43:00.3,27023.99031,3030.0,3918.0,5704.0,3551.0,3639.0,4089.0
45:51.7,27195.37912,3217.0,3884.0,5732.0,3985.0,3647.0,4073.0
48:12.6,27336.36318,3238.0,3905.0,5696.0,3676.0,3638.0,4072.0
50:17.6,27461.35033,3144.0,3825.0,5696.0,3770.0,3647.0,4062.0
52:42.2,27605.8986,3178.0,3790.0,5615.0,3545.0,3658.0,3954.0
55:11.5,27755.25714,3059.0,3862.0,5655.0,3560.0,3650.0,4001.0
57:27.2,27890.9699,3208.0,3814.0,5745.0,3712.0,3660.0,4148.0
59:30.7,28014.40996,3088.0,3749.0,5763.0,3947.0,3657.0,4145.0
02:05.6,28169.36283,3201.0,3748.0,5737.0,3455.0,3664.0,4147.0
04:32.6,28316.34623,3191.0,3752.0,5647.0,3467.0,3662.0,4092.0
06:35.0,28438.76824,3200.0,3715.0,5615.0,3493.0,3672.0,4063.0
08:52.3,28575.98219,3087.0,3728.0,5585.0,3601.0,3672.0,4089.0
11:43.7,28747.38299,3241.0,3693.0,5580.0,3608.0,3671.0,4089.0
13:47.2,28870.90905,3173.0,3713.0,5623.0,3502.0,3677.0,4076.0
16:36.7,29040.44175,3128.0,3696.0,5616.0,3483.0,3656.0,4088.0
19:28.2,29211.93656,3147.0,3616.0,5578.0,3473.0,3650.0,4082.0
22:07.7,29371.46368,3129.0,3684.0,5531.0,3747.0,3669.0,4021.0
24:49.7,29533.41095,3104.0,3678.0,5516.0,3498.0,3665.0,4068.0
27:24.7,29688.44381,3025.0,3671.0,5457.0,3544.0,3659.0,4058.0
30:16.2,29859.87262,3002.0,3698.0,5557.0,3641.0,3653.0,4050.0
33:07.7,30031.44243,3034.0,3643.0,5546.0,3667.0,3649.0,4126.0
35:58.7,30202.43221,3096.0,3734.0,5494.0,3538.0,3658.0,4113.0
38:20.3,30344.01031,3079.0,3761.0,5484.0,3574.0,3649.0,4034.0
41:11.7,30515.39511,3162.0,3771.0,5416.0,3322.0,3639.0,4042.0
43:21.3,30644.97752,3150.0,3848.0,5296.0,3597.0,3658.0,4048.0
46:12.8,30816.50634,3161.0,3772.0,4781.0,3581.0,3676.0,4064.0
49:08.8,30992.4784,3039.0,3828.0,5376.0,3699.0,3641.0,4039.0
52:00.6,31164.27223,3039.0,3776.0,5480.0,3792.0,3638.0,4041.0
54:53.4,31337.08811,2942.0,3823.0,5456.0,3587.0,3652.0,4045.0
57:20.8,31484.47154,3006.0,3808.0,5411.0,3611.0,3662.0,4053.0
00:12.3,31656.01735,3073.0,3731.0,5430.0,3617.0,3646.0,4029.0
00:12.3,31656.01735,3073.0,3731.0,5430.0,3617.0,3646.0,4029.0
14:14.7,32498.38868,2997.0,3639.0,5388.0,3582.0,3639.0,4068.0
17:04.3,32668.00739,3093.0,3658.0,4722.0,3683.0,3645.0,4098.0
19:56.0,32839.70021,3056.0,3682.0,4903.0,3728.0,3640.0,4147.0
22:30.8,32994.51606,3006.0,3676.0,5394.0,3733.0,3642.0,4147.0
25:23.9,33167.61496,2910.0,3700.0,5411.0,3652.0,3639.0,4131.0
27:28.0,33291.67806,2863.0,3629.0,5223.0,3675.0,3648.0,4073.0
29:50.8,33434.52923,2912.0,3657.0,4634.0,3688.0,3656.0,4094.0
32:47.1,33610.83731,2913.0,3684.0,4518.0,3858.0,3653.0,4129.0
34:50.8,33734.54539,2956.0,3697.0,4588.0,3825.0,3638.0,4181.0
37:45.9,33909.6244,2948.0,3670.0,5414.0,3838.0,3635.0,4130.0
39:50.0,34033.6865,2928.0,3696.0,5466.0,3661.0,3648.0,4104.0
42:52.7,34216.46695,2923.0,3672.0,5251.0,3846.0,3638.0,4080.0
44:57.9,34341.63611,2965.0,3711.0,4824.0,3778.0,3657.0,4116.0
47:42.3,34506.03652,3075.0,3708.0,4797.0,3947.0,3650.0,4132.0
50:18.9,34662.61647,3075.0,3676.0,4754.0,3884.0,3643.0,4201.0
53:29.9,34853.58139,2991.0,3677.0,5561.0,3949.0,3648.0,4200.0
56:23.9,35027.63835,3061.0,3647.0,5646.0,3738.0,3649.0,4210.0
58:27.9,35151.62444,3126.0,3651.0,4939.0,3876.0,3675.0,4212.0
00:50.9,35294.58062,3154.0,3678.0,4968.0,3714.0,3674.0,4196.0
04:21.4,35505.13266,3048.0,3642.0,4772.0,3805.0,3673.0,4179.0
07:14.5,35678.19258,3037.0,3693.0,5229.0,3973.0,3658.0,4157.0
10:06.4,35850.14542,3046.0,3659.0,5673.0,3556.0,3658.0,4170.0
12:53.4,36017.10997,3049.0,3695.0,5174.0,3974.0,3674.0,4209.0
15:26.9,36170.64375,3071.0,3715.0,4902.0,3821.0,3679.0,4235.0
18:01.9,36325.62961,3057.0,3730.0,4846.0,4007.0,3674.0,4306.0
20:08.5,36452.18885,3059.0,3727.0,4829.0,3975.0,3675.0,4194.0
22:16.0,36579.73215,3065.0,3751.0,5329.0,3964.0,3681.0,4106.0
24:19.5,36703.25321,3095.0,3723.0,5008.0,3861.0,3671.0,4238.0
26:33.5,36837.18187,3097.0,3760.0,4936.0,3930.0,3678.0,4274.0
28:41.4,36965.14619,3081.0,3770.0,4803.0,4013.0,3673.0,4065.0
30:49.5,37093.24152,3089.0,3761.0,4796.0,3943.0,3675.0,4203.0
32:51.8,37215.54951,3086.0,3777.0,4866.0,4002.0,3672.0,4201.0
34:59.5,37343.24882,3097.0,3748.0,4830.0,3982.0,3672.0,4203.0
37:20.8,37484.5649,3135.0,3741.0,5332.0,3908.0,3655.0,4277.0
39:24.5,37608.17597,3152.0,3711.0,5407.0,3960.0,3685.0,4281.0
41:37.0,37740.67155,3106.0,3676.0,5048.0,3997.0,3694.0,4177.0
43:55.6,37879.30448,3114.0,3658.0,4926.0,4000.0,3692.0,4197.0
45:58.9,38002.63853,3080.0,3629.0,4883.0,4016.0,3705.0,4359.0
48:19.4,38143.12757,3065.0,3708.0,4863.0,3992.0,3706.0,4255.0
50:23.0,38266.76764,3070.0,3747.0,4910.0,4120.0,3695.0,4249.0
52:35.6,38399.29722,3007.0,3749.0,4863.0,4065.0,3695.0,4234.0
54:39.2,38522.87729,3074.0,3788.0,4884.0,4111.0,3685.0,4315.0
56:55.5,38659.21809,3133.0,3831.0,5204.0,4074.0,3668.0,4269.0
58:59.2,38782.87816,3156.0,3783.0,5403.0,4054.0,3685.0,4279.0
01:11.5,38915.20773,3083.0,3794.0,4973.0,3997.0,3695.0,4306.0
03:23.5,39047.25828,3151.0,3792.0,4947.0,3992.0,3697.0,4231.0
05:37.5,39181.20694,3213.0,3832.0,4945.0,4112.0,3683.0,4300.0
07:43.6,39307.32826,3149.0,3834.0,4963.0,4050.0,3690.0,4288.0
09:52.9,39436.66466,3145.0,3780.0,4947.0,4041.0,3711.0,4231.0
12:05.5,39569.26424,3107.0,3827.0,4976.0,4030.0,3691.0,4235.0
14:11.5,39695.22445,3233.0,3806.0,5030.0,4037.0,3691.0,4243.0
16:19.6,39823.34777,3194.0,3789.0,5037.0,4137.0,3686.0,4249.0
18:27.6,39951.32309,3165.0,3768.0,5496.0,4155.0,3666.0,4231.0
20:35.6,40079.28441,3093.0,3774.0,5584.0,4059.0,3686.0,4259.0
22:42.0,40205.73264,3109.0,3811.0,5031.0,4118.0,3687.0,4279.0
24:45.5,40329.24271,3134.0,3813.0,4972.0,4176.0,3693.0,4300.0
26:49.1,40452.80578,3111.0,3908.0,4960.0,4126.0,3695.0,4229.0
28:56.0,40579.75104,3108.0,3921.0,4967.0,4001.0,3698.0,4234.0
31:05.5,40709.20444,3147.0,3927.0,5029.0,4017.0,3679.0,4296.0
33:09.0,40832.76451,3169.0,3936.0,5006.0,4139.0,3683.0,4318.0
35:14.6,40958.31669,3143.0,3893.0,4976.0,4166.0,3685.0,4300.0
37:25.5,41089.19318,3123.0,3834.0,5322.0,4147.0,3681.0,4289.0
39:29.1,41212.77424,3094.0,3715.0,5430.0,3942.0,3667.0,4019.0
41:41.6,41345.28482,3051.0,3622.0,5538.0,3874.0,3643.0,4117.0
43:48.1,41471.77906,3053.0,3567.0,5522.0,3752.0,3578.0,3993.0
46:01.6,41605.3287,2964.0,3497.0,5302.0,3723.0,3555.0,3944.0
48:05.3,41729.04877,2840.0,3333.0,5361.0,3780.0,3572.0,3964.0
50:12.7,41856.39306,2882.0,3295.0,5320.0,3530.0,3542.0,3965.0
52:18.2,41981.92124,2761.0,3282.0,5200.0,3516.0,3480.0,3964.0
54:25.6,42109.29352,2756.0,3230.0,5169.0,3417.0,3470.0,3946.0
56:27.9,42231.57252,2663.0,3185.0,5106.0,3635.0,3460.0,3905.0
58:34.6,42358.32377,2677.0,3117.0,4936.0,3416.0,3437.0,3836.0
00:40.3,42484.00995,2705.0,3125.0,5144.0,3456.0,3460.0,3689.0
02:49.7,42613.38635,2726.0,3089.0,5111.0,3433.0,3441.0,3807.0
04:53.0,42736.73041,2610.0,3079.0,4900.0,3399.0,3443.0,3862.0
07:04.6,42868.36508,2617.0,3115.0,4846.0,3389.0,3457.0,3816.0
09:21.6,43005.32191,2615.0,3083.0,4722.0,3395.0,3460.0,3806.0
11:29.7,43133.42624,2700.0,3028.0,4746.0,3266.0,3479.0,3848.0
13:36.3,43260.00848,2660.0,2977.0,4737.0,3276.0,3482.0,3852.0
15:44.6,43388.36982,2602.0,2994.0,4685.0,3256.0,3475.0,3856.0
18:01.6,43525.29465,2654.0,2962.0,4893.0,3269.0,3462.0,3863.0
20:09.6,43653.35298,2678.0,2973.0,4887.0,3184.0,3450.0,3761.0
23:09.6,43833.31927,2714.0,3004.0,4859.0,3297.0,3455.0,3842.0
25:13.2,43956.90034,2657.0,3000.0,4778.0,3223.0,3469.0,3960.0
27:43.7,44107.43395,2611.0,3020.0,4701.0,3199.0,3482.0,3963.0
30:16.7,44260.4157,2675.0,2946.0,4804.0,3146.0,3521.0,3947.0
33:08.2,44431.94051,2694.0,2928.0,4906.0,3237.0,3564.0,3943.0
36:07.2,44610.91775,2691.0,2949.0,4848.0,3223.0,3581.0,3938.0
38:10.7,44734.45181,2609.0,3006.0,4829.0,3216.0,3565.0,3926.0
41:02.3,44906.03663,2696.0,2986.0,4843.0,3239.0,3577.0,3897.0
43:07.7,45031.3838,2698.0,3102.0,4762.0,3355.0,3631.0,3952.0
45:40.8,45184.49355,2764.0,3082.0,3969.0,3342.0,3622.0,3995.0
48:32.3,45355.98436,2849.0,3095.0,3971.0,3449.0,3615.0,4119.0
50:59.7,45503.4458,2867.0,3201.0,4075.0,3376.0,3612.0,4118.0
53:31.1,45654.82446,2852.0,3147.0,4638.0,3308.0,3611.0,4076.0
55:41.7,45785.46193,2852.0,3272.0,4876.0,3550.0,3640.0,4079.0
57:45.2,45908.94299,2901.0,3311.0,4234.0,3350.0,3626.0,4094.0
59:57.7,46041.38257,2821.0,3240.0,4163.0,3307.0,3636.0,4071.0
02:01.2,46164.95863,2801.0,3279.0,4196.0,3364.0,3639.0,4120.0
04:04.7,46288.4337,2835.0,3447.0,4223.0,3365.0,3631.0,4109.0
06:57.9,46461.5996,2814.0,3437.0,4238.0,3562.0,3620.0,4098.0
09:53.2,46636.90366,2829.0,3397.0,4278.0,3649.0,3633.0,4092.0
12:07.2,46770.93832,2858.0,3385.0,4371.0,3624.0,3632.0,4155.0
14:10.7,46894.40038,2850.0,3376.0,4368.0,3477.0,3625.0,4180.0
16:14.3,47018.00245,2845.0,3378.0,4706.0,3450.0,3626.0,4195.0
19:39.4,47223.15819,2791.0,3491.0,4296.0,3594.0,3658.0,4163.0
22:30.8,47394.48799,2843.0,3466.0,4259.0,3504.0,3659.0,4163.0
25:22.3,47566.0528,2850.0,3450.0,4259.0,3524.0,3653.0,4184.0
28:13.8,47737.47161,2901.0,3449.0,4245.0,3497.0,3659.0,4233.0
30:52.7,47896.4637,2819.0,3500.0,4394.0,3499.0,3643.0,4178.0
33:31.8,48055.5288,2907.0,3519.0,4409.0,3705.0,3665.0,4164.0
35:35.7,48179.46689,2935.0,3517.0,4375.0,3647.0,3677.0,4170.0
37:39.3,48303.01395,2829.0,3508.0,4912.0,3506.0,3674.0,4176.0
39:42.8,48426.52002,2799.0,3589.0,4460.0,3522.0,3689.0,4221.0
42:34.3,48598.04183,2863.0,3574.0,4485.0,3554.0,3693.0,4186.0
45:27.3,48771.00972,2771.0,3552.0,4381.0,3504.0,3694.0,4241.0
47:44.3,48908.04956,2758.0,3498.0,4392.0,3533.0,3707.0,4255.0
50:41.8,49085.55371,2822.0,3509.0,4416.0,3559.0,3694.0,4278.0
53:22.3,49246.03889,2821.0,3509.0,4435.0,3559.0,3705.0,4232.0
56:13.8,49417.5027,2804.0,3591.0,4487.0,3569.0,3675.0,4256.0
58:24.3,49548.05717,2749.0,3554.0,4910.0,3793.0,3669.0,4232.0
00:34.2,49677.90659,2763.0,3659.0,4653.0,3761.0,3687.0,4184.0
02:43.3,49807.06198,2705.0,3604.0,4520.0,3652.0,3700.0,4185.0
04:46.9,49930.57804,2888.0,3650.0,4466.0,3627.0,3701.0,4223.0
06:53.7,50057.4353,2837.0,3656.0,4467.0,3575.0,3699.0,4244.0
09:01.8,50185.52572,2846.0,3688.0,4465.0,3603.0,3678.0,4255.0
11:05.4,50309.12379,2808.0,3631.0,4488.0,3549.0,3692.0,4226.0
13:08.8,50432.53685,2783.0,3733.0,4462.0,3596.0,3687.0,4254.0
15:15.3,50558.99608,2797.0,3699.0,4549.0,3600.0,3686.0,4225.0
17:21.3,50685.06929,2828.0,3720.0,5037.0,3323.0,3682.0,4233.0
19:33.2,50816.96084,2786.0,3757.0,4547.0,3732.0,3690.0,4230.0
21:38.4,50942.07499,2860.0,3764.0,4541.0,3562.0,3689.0,4234.0
23:43.4,51067.08915,2794.0,3855.0,4489.0,3578.0,3693.0,4228.0
25:49.3,51193.02435,2772.0,3839.0,4453.0,3589.0,3700.0,4215.0
27:52.9,51316.57341,2805.0,3836.0,4456.0,3738.0,3699.0,4236.0
30:05.3,51448.98899,2823.0,3865.0,4441.0,3580.0,3701.0,4226.0
32:19.4,51583.07966,2828.0,3838.0,4443.0,3801.0,3691.0,4208.0
34:24.3,51708.0138,2870.0,3780.0,4498.0,3585.0,3692.0,4196.0
36:29.4,51833.11696,2895.0,3763.0,4890.0,3326.0,3673.0,4212.0
38:32.9,51956.63802,2937.0,3797.0,4824.0,3325.0,3658.0,4253.0
40:39.4,52083.14326,2898.0,3839.0,4568.0,3575.0,3672.0,4292.0
42:45.3,52209.05046,2870.0,3814.0,4617.0,3949.0,3683.0,4296.0
44:49.1,52332.83054,2825.0,3824.0,4499.0,3915.0,3684.0,4280.0
46:55.9,52459.60779,2915.0,3925.0,4562.0,3552.0,3679.0,4264.0
49:11.3,52595.01854,2953.0,3884.0,4587.0,3669.0,3699.0,4241.0
51:16.2,52719.92768,2944.0,3924.0,4623.0,3677.0,3672.0,4205.0
53:19.9,52843.66276,2953.0,3915.0,4623.0,3701.0,3673.0,4250.0
55:27.4,52971.15505,2888.0,3886.0,4573.0,3728.0,3695.0,4242.0
57:35.5,53099.19137,2901.0,3825.0,4726.0,3767.0,3673.0,4270.0
59:38.9,53222.62943,2881.0,3830.0,5126.0,3771.0,3688.0,4253.0
01:50.3,53354.00695,2980.0,3850.0,4711.0,3786.0,3709.0,4258.0
03:54.1,53477.82003,2909.0,3843.0,4547.0,3779.0,3686.0,4214.0
06:09.5,53613.21077,2865.0,3942.0,4593.0,3776.0,3686.0,4283.0
57:56.8,0,5135.0,6110.0,8634.0,7494.0,3878.0,5462.0
00:04.4,127.659302,5204.0,6186.0,8648.0,7568.0,3917.0,5472.0
02:10.0,253.229484,5234.0,6209.0,8738.0,7544.0,3917.0,5505.0
04:39.4,402.596028,5258.0,6218.0,8815.0,7550.0,3919.0,5468.0
07:08.4,551.621642,5213.0,6253.0,8901.0,7606.0,3908.0,5462.0
09:44.8,708.054589,5296.0,6310.0,8961.0,7587.0,3905.0,5470.0
13:21.4,924.653978,5466.0,6359.0,9070.0,7654.0,3896.0,5491.0
16:12.9,1096.112785,5481.0,6363.0,9231.0,7777.0,3907.0,5459.0
19:05.9,1269.128681,5616.0,6349.0,9203.0,7765.0,3921.0,5458.0
21:47.8,1431.080944,5665.0,6473.0,9243.0,7803.0,3925.0,5490.0
24:08.9,1572.126011,5685.0,6481.0,9374.0,7891.0,3928.0,5501.0
26:57.4,1740.630649,5765.0,6467.0,9467.0,7956.0,3943.0,5506.0
29:01.0,1864.186716,5683.0,6459.0,9564.0,8080.0,3952.0,5473.0
31:07.9,1991.143978,5720.0,6470.0,9651.0,8126.0,3946.0,5524.0
33:59.0,2162.250765,5727.0,6468.0,9689.0,8078.0,3950.0,5481.0
36:53.9,2337.155769,5879.0,6455.0,9750.0,8118.0,3969.0,5494.0
39:28.4,2491.625604,5866.0,6451.0,9742.0,8126.0,3968.0,5540.0
41:32.0,2615.208672,5951.0,6476.0,9755.0,8199.0,3973.0,5495.0
43:58.6,2761.796057,6027.0,6497.0,9847.0,8223.0,3974.0,5505.0
46:22.9,2906.142313,6079.0,6505.0,9884.0,8305.0,3972.0,5530.0
48:28.4,3031.62949,6158.0,6510.0,9856.0,8260.0,3994.0,5495.0
50:31.9,3155.169556,6219.0,6493.0,9944.0,8365.0,4019.0,5526.0
52:38.4,3281.679792,6252.0,6559.0,9981.0,8320.0,3996.0,5512.0
54:49.6,3412.795292,6226.0,6550.0,9973.0,8340.0,4008.0,5490.0
56:59.6,3542.829729,6240.0,6544.0,10126.0,8358.0,4011.0,5530.0
59:16.8,3680.030577,6215.0,6505.0,10200.0,8369.0,4005.0,5533.0
01:42.6,3825.811915,6243.0,6514.0,10197.0,7968.0,4023.0,5515.0
03:51.1,3954.307264,6301.0,6556.0,10262.0,7904.0,4018.0,5496.0
06:04.4,4087.620889,6425.0,6564.0,10250.0,7972.0,4030.0,5520.0
08:24.5,4227.74999,6387.0,6550.0,10213.0,7948.0,4022.0,5539.0
10:26.7,4349.949979,6407.0,6549.0,10290.0,7953.0,4023.0,5489.0
12:34.6,4477.876296,6508.0,6512.0,10290.0,7979.0,4033.0,5529.0
14:42.7,4605.890618,6472.0,6548.0,10321.0,8034.0,4023.0,5530.0
16:49.6,4732.792877,6487.0,6540.0,10344.0,8168.0,4027.0,5522.0
19:02.0,4865.226451,6659.0,6496.0,10345.0,8144.0,4027.0,5486.0
21:18.5,5001.757261,6666.0,6538.0,10367.0,8214.0,4011.0,5483.0
23:24.5,5127.743467,6770.0,6534.0,10366.0,8237.0,4003.0,5482.0
25:28.1,5251.365537,6724.0,6485.0,10347.0,8309.0,4017.0,5485.0
27:49.5,5392.709622,6796.0,6586.0,10450.0,8334.0,3995.0,5500.0
29:57.7,5520.903954,6912.0,6583.0,10586.0,8435.0,3993.0,5444.0
32:16.6,5659.851901,6947.0,6527.0,10585.0,8458.0,4004.0,5448.0
34:24.6,5787.866223,6916.0,6539.0,10470.0,8431.0,4004.0,5470.0
36:28.2,5911.426291,6958.0,6558.0,10374.0,8577.0,4025.0,5499.0
38:43.5,6046.780032,7005.0,6555.0,10356.0,8590.0,4024.0,5458.0
40:48.5,6171.771182,7075.0,6527.0,10307.0,8630.0,4027.0,5524.0
42:53.1,6296.317305,7087.0,6561.0,10351.0,8774.0,4028.0,5535.0
44:56.6,6419.803368,7097.0,6557.0,10376.0,8825.0,4040.0,5493.0
47:02.5,6545.781574,7206.0,6512.0,10384.0,8863.0,4040.0,5485.0
49:31.0,6694.251066,7215.0,6564.0,10384.0,8896.0,4038.0,5505.0
51:34.9,6818.098149,7103.0,6589.0,10391.0,9006.0,4033.0,5490.0
53:38.6,6941.817226,7229.0,6570.0,10311.0,9022.0,4023.0,5517.0
55:51.4,7074.59082,7207.0,6569.0,10341.0,9049.0,4018.0,5534.0
58:06.8,7210.045567,7311.0,6564.0,10351.0,9141.0,4014.0,5483.0
00:14.7,7337.89988,7304.0,6571.0,10409.0,9174.0,4028.0,5509.0
02:18.1,7461.311939,7325.0,6590.0,10436.0,9150.0,4043.0,5483.0
04:29.0,7592.268429,7330.0,6595.0,10394.0,9173.0,4040.0,5545.0
06:32.5,7715.772493,7361.0,6582.0,10382.0,9125.0,4033.0,5548.0
08:38.2,7841.413685,7373.0,6630.0,10341.0,9137.0,4037.0,5530.0
10:44.8,7967.984925,7355.0,6597.0,10367.0,9182.0,4048.0,5516.0
12:48.2,8091.466987,7383.0,6600.0,10407.0,9198.0,4047.0,5527.0
14:56.7,8219.928335,7418.0,6617.0,10397.0,9196.0,4037.0,5539.0
17:00.2,8343.440399,7308.0,6595.0,10421.0,9204.0,4045.0,5542.0
19:06.6,8469.791626,7393.0,6599.0,10381.0,9129.0,4046.0,5521.0
21:12.9,8596.08485,7400.0,6610.0,10466.0,9118.0,4037.0,5517.0
23:26.6,8729.847501,7323.0,6561.0,10406.0,9160.0,4039.0,5489.0
25:30.1,8853.353565,7379.0,6565.0,10374.0,9190.0,4039.0,5530.0
27:36.7,8979.921804,7369.0,6575.0,10425.0,9184.0,4042.0,5525.0
29:54.7,9117.9717,7374.0,6581.0,10388.0,9168.0,4041.0,5562.0
32:18.7,9261.973937,7483.0,6575.0,10392.0,9129.0,4048.0,5511.0
34:21.4,9384.59195,7343.0,6544.0,10368.0,9131.0,4037.0,5487.0
36:36.7,9519.957692,7410.0,6544.0,10506.0,9145.0,4031.0,5507.0
38:44.8,9648.009016,7490.0,6572.0,10466.0,9124.0,4022.0,5509.0
40:48.3,9771.487079,7474.0,6596.0,10514.0,9152.0,4033.0,5534.0
43:00.6,9903.880652,7375.0,6588.0,10480.0,9123.0,4040.0,5520.0
45:14.8,10038.07933,7479.0,6570.0,10516.0,9128.0,4045.0,5522.0
47:51.5,10194.73429,7469.0,6556.0,10549.0,9104.0,4033.0,5527.0
50:02.2,10325.43476,7459.0,6542.0,10852.0,9124.0,4041.0,5513.0
52:20.8,10464.00169,7467.0,6552.0,10630.0,9124.0,4059.0,5504.0
54:30.8,10594.02013,7458.0,6571.0,10483.0,9124.0,4050.0,5489.0
56:39.2,10722.38847,7458.0,6565.0,10530.0,9150.0,4046.0,5501.0
59:00.9,10864.17658,7488.0,6578.0,10511.0,9154.0,4049.0,5528.0
01:27.3,11010.50895,7458.0,6560.0,10609.0,9141.0,4049.0,5516.0
